      23         7         7  -0.266196
      23         8         8  1.083746
      23         9         9  -0.356962
      23        10        10  0.876697
      23        11        11  -0.173003
      23        12        12  -1.598213
      23        13        13  0.715859
      23        14        14  -0.496015
      24         1         1  -1.380200
      24         2         2  -0.423063
      24         3         3  1.104605
      24         4         4  -0.013767
      24         5         5  0.594184
      24         6         6  0.335570
      24         7         7  0.100939
      24         8         8  1.944551
      24         9         9  -0.707284
      24        10        10  -0.062014
      24        11        11  0.072321
      24        12        12  0.219506
      24        13        13  -1.282916
      24        14        14  -0.510199
      25         1         1  -1.911420
      25         2         2  0.677872
      25         3         3  0.081406
      25         4         4  0.876304
      25         5         5  0.625646
      25         6         6  -0.018480
      25         7         7  -0.127418
      25         8         8  -0.172055
      25         9         9  1.175708
      25        10        10  -1.753872
      25        11        11  1.064206
      25        12        12  0.128327
      25        13        13  0.400283
      25        14        14  -0.334389
      26         1         1  -0.276397
      26         2         2  -1.654734
      26         3         3  -0.172952
      26         4         4  0.942189
      26         5         5  -1.161915
      26         6         6  0.175933
      26         7         7  -1.520273
      26         8         8  -0.714727
      26         9         9  0.609367
      26        10        10  -0.315411
      26        11        11  -0.954950
      26        12        12  -3.209501
      26        13        13  -0.155101
      26        14        14  0.412773
      27         1         1  0.952747
      27         2         2  0.591728
      27         3         3  -0.147581
      27         4         4  -0.721847
      27         5         5  -2.179020
      27         6         6  -0.391460
      27         7         7  1.492229
      27         8         8  -0.847825
      27         9         9  -1.580623
      27        10        10  2.118002
      27        11        11  0.259392
      27        12        12  0.537050
      27        13        13  0.587597
      27        14        14  -1.098665
      28         1         1  0.104847
      28         2         2  0.542137
      28         3         3  -1.405441
      28         4         4  0.116216
      28         5         5  0.774352
      28         6         6  0.000973
      28         7         7  -0.232931
      28         8         8  0.452164
      28         9         9  0.882228
      28        10        10  0.169398
      28        11        11  1.080657
      28        12        12  0.071821
      28        13        13  -0.748728
      28        14        14  -1.870559
      29         1         1  -0.842606
      29         2         2  -0.189523
      29         3         3  -1.933464
      29         4         4  -0.359023
      29         5         5  -0.295586
      29         6         6  -0.156964
      29         7         7  -0.843680
      29         8         8  1.454063
      29         9         9  1.578342
      29        10        10  0.902536
      29        11        11  1.155908
      29        12        12  -0.739559
      29        13        13  -1.198526
      29        14        14  -1.762462
      30         1         1  0.379838
      30         2         2  0.326554
      30         3         3  0.605641
      30         4         4  -0.594674
      30         5         5  0.487518
      30         6         6  0.869608
      30         7         7  -1.575502
      30         8         8  -0.797622
      30         9         9  1.859974
      30        10        10  0.566115
      30        11        11  0.639147
      30        12        12  -0.820558
      30        13        13  0.175975
      30        14        14  -0.173193
      31         1         1  0.841226
      31         2         2  0.453485
      31         3         3  0.541705
      31         4         4  -0.396679
      31         5         5  0.024501
      31         6         6  -0.363054
      31         7         7  -0.336420
      31         8         8  0.365614
      31         9         9  1.638868
      31        10        10  -1.030007
      31        11        11  -0.244094
      31        12        12  0.341148
      31        13        13  -0.370557
      31        14        14  0.223345
      32         1         1  0.064704
      32         2         2  -1.427737
      32         3         3  0.494949
      32         4         4  0.122490
      32         5         5  0.947766
      32         6         6  1.019800
      32         7         7  0.842683
      32         8         8  0.033301
      32         9         9  0.954078
      32        10        10  0.697641
      32        11        11  2.036992
      32        12        12  0.906144
      32        13        13  0.427171
      32        14        14  0.336496
      33         1         1  0.615955
      33         2         2  0.464296
      33         3         3  -0.068649
      33         4         4  -1.196446
      33         5         5  0.378640
      33         6         6  1.142993
      33         7         7  -0.841745
      33         8         8  0.827246
      33         9         9  3.311166
      33        10        10  0.756368
      33        11        11  -0.207451
      33        12        12  -0.203947
      33        13        13  0.846630
      33        14        14  -1.891205
      34         1         1  2.793502
      34         2         2  0.345765
      34         3         3  0.747214
      34         4         4  0.001738
      34         5         5  -0.832573
      34         6         6  0.216753
      34         7         7  0.482695
      34         8         8  -1.566328
      34         9         9  1.306842
      34        10        10  -0.003572
      34        11        11  0.799740
      34        12        12  -0.413750
      34        13        13  -0.483733
      34        14        14  -0.275787
      35         1         1  -0.631294
      35         2         2  0.002304
      35         3         3  2.432908
      35         4         4  0.074785
      35         5         5  0.405881
      35         6         6  0.887858
      35         7         7  -0.006087
      35         8         8  -0.048207
      35         9         9  -1.208404
      35        10        10  1.088185
      35        11        11  -1.129904
      35        12        12  -0.735786
      35        13        13  2.647661
      35        14        14  1.279883
      36         1         1  -0.126602
      36         2         2  1.190367
      36         3         3  1.139216
      36         4         4  0.100032
      36         5         5  0.112635
      36         6         6  -2.579219
      36         7         7  -1.281623
      36         8         8  -0.758015
      36         9         9  0.281410
      36        10        10  1.032644
      36        11        11  -0.901526
      36        12        12  0.662735
      36        13        13  0.314331
      36        14        14  -0.792403
      37         1         1  0.744574
      37         2         2  -0.233520
      37         3         3  -1.215116
      37         4         4  1.022371
      37         5         5  0.292184
      37         6         6  -0.962989
      37         7         7  -0.209671
      37         8         8  1.055873
      37         9         9  0.719270
      37        10        10  -0.166832
      37        11        11  0.215791
      37        12        12  0.664081
      37        13        13  -0.435861
      37        14        14  -0.520372
      38         1         1  -0.733669
      38         2         2  -0.097116
      38         3         3  0.890435
      38         4         4  -0.045110
      38         5         5  -0.290996
      38         6         6  -0.142834
      38         7         7  0.396050
      38         8         8  0.025025
      38         9         9  0.475674
      38        10        10  -0.045086
      38        11        11  -0.301926
      38        12        12  0.844427
      38        13        13  -0.840165
      38        14        14  0.041574
      39         1         1  -0.873733
      39         2         2  1.319409
      39         3         3  -0.692392
      39         4         4  0.025493
      39         5         5  0.986851
      39         6         6  0.948385
      39         7         7  0.071835
      39         8         8  -2.698253
      39         9         9  0.290882
      39        10        10  1.007554
      39        11        11  -0.470788
      39        12        12  0.084641
      39        13        13  -0.202821
      39        14        14  -1.224637
      40         1         1  0.233526
      40         2         2  -1.211378
      40         3         3  -1.791059
      40         4         4  0.391818
      40         5         5  -1.704726
      40         6         6  0.043172
      40         7         7  1.499638
      40         8         8  -0.879737
      40         9         9  1.635372
      40        10        10  -0.821093
      40        11        11  -0.195100
      40        12        12  0.054288
      40        13        13  0.464863
      40        14        14  0.031906
      41         1         1  1.257081
      41         2         2  0.612010
      41         3         3  0.522427
      41         4         4  1.194494
      41         5         5  -0.573958
      41         6         6  -1.475016
      41         7         7  -0.030589
      41         8         8  0.674530
      41         9         9  -0.770729
      41        10        10  -1.123188
      41        11        11  -0.068555
      41        12        12  -0.194907
      41        13        13  0.598542
      41        14        14  1.363798
      42         1         1  0.015620
      42         2         2  -1.323610
      42         3         3  1.181980
      42         4         4  -0.345065
      42         5         5  -0.181658
      42         6         6  -0.792047
      42         7         7  0.136209
      42         8         8  -0.911707
      42         9         9  -0.761430
      42        10        10  1.527057
      42        11        11  -0.707985
      42        12        12  -0.389224
      42        13        13  2.201910
      42        14        14  -1.181486
      43         1         1  1.241437
      43         2         2  0.558288
      43         3         3  3.001705
      43         4         4  -0.372135
      43         5         5  0.054794
      43         6         6  1.197141
      43         7         7  -0.246058
      43         8         8  -0.451872
      43         9         9  0.530467
      43        10        10  0.204776
      43        11        11  -0.741223
      43        12        12  -0.376408
      43        13        13  1.841975
      43        14        14  1.041617
      44         1         1  1.804257
      44         2         2  -0.682480
      44         3         3  -0.352668
      44         4         4  -0.610767
      44         5         5  -0.617252
      44         6         6  -0.599520
      44         7         7  -0.522964
      44         8         8  0.163927
      44         9         9  -1.222069
      44        10        10  -0.120350
      44        11        11  -1.014641
      44        12        12  -0.398624
      44        13        13  0.074714
      44        14        14  -0.703459
      45         1         1  -0.435414
      45         2         2  -1.181054
      45         3         3  0.535379
      45         4         4  0.736924
      45         5         5  -1.463730
      45         6         6  -0.994383
      45         7         7  1.211825
      45         8         8  0.642630
      45         9         9  -0.484432
      45        10        10  1.368567
      45        11        11  -0.315589
      45        12        12  0.949456
      45        13        13  0.417440
      45        14        14  0.465222
      46         1         1  0.040151
      46         2         2  -1.679341
      46         3         3  -0.061094
      46         4         4  0.721276
      46         5         5  -0.388152
      46         6         6  -0.386055
      46         7         7  0.364794
      46         8         8  1.092479
      46         9         9  -0.290261
      46        10        10  -0.578312
      46        11        11  0.074608
      46        12        12  1.193524
      46        13        13  -0.713472
      46        14        14  0.510601
      47         1         1  -1.564980
      47         2         2  -0.204388
      47         3         3  0.333487
      47         4         4  -0.241575
      47         5         5  -0.091484
      47         6         6  0.644482
      47         7         7  -0.759200
      47         8         8  -0.643596
      47         9         9  -2.611821
      47        10        10  -0.906046
      47        11        11  1.348943
      47        12        12  0.598026
      47        13        13  -0.379706
      47        14        14  -0.277922
      48         1         1  0.611736
      48         2         2  -2.214001
      48         3         3  0.060926
      48         4         4  -1.008579
      48         5         5  -0.942421
      48         6         6  0.143809
      48         7         7  1.373437
      48         8         8  2.000254
      48         9         9  0.858429
      48        10        10  1.688566
      48        11        11  -0.725177
      48        12        12  0.009841
      48        13        13  1.264174
      48        14        14  -1.116358
      49         1         1  0.492740
      49         2         2  -0.129707
      49         3         3  -1.476557
      49         4         4  1.958916
      49         5         5  -1.355574
      49         6         6  -0.478354
      49         7         7  -0.163458
      49         8         8  0.857104
      49         9         9  -0.583602
      49        10        10  0.392283
      49        11        11  1.586205
      49        12        12  0.489237
      49        13        13  -2.167375
      49        14        14  0.482491
      50         1         1  -0.153406
      50         2         2  -0.781662
      50         3         3  1.319883
      50         4         4  -0.730923
      50         5         5  -0.315476
      50         6         6  -2.380197
      50         7         7  -0.657572
      50         8         8  0.336360
      50         9         9  -0.246973
      50        10        10  -0.534554
      50        11        11  1.075863
      50        12        12  -0.112287
      50        13        13  -0.111088
      50        14        14  0.423842
      51         1         1  -0.492243
      51         2         2  -0.304880
      51         3         3  1.760798
      51         4         4  -0.070566
      51         5         5  0.441837
      51         6         6  0.603119
      51         7         7  0.036183
      51         8         8  0.824511
      51         9         9  -1.383498
      51        10        10  1.225090
      51        11        11  0.963818
      51        12        12  0.282014
      51        13        13  0.895839
      51        14        14  0.140029
      52         1         1  -0.449352
      52         2         2  0.234135
      52         3         3  -0.871380
      52         4         4  1.528007
      52         5         5  -1.204551
      52         6         6  -0.289530
      52         7         7  -0.062664
      52         8         8  0.026463
      52         9         9  0.060426
      52        10        10  1.421420
      52        11        11  -0.240692
      52        12        12  -1.658111
      52        13        13  0.500636
      52        14        14  -0.221820
      53         1         1  0.878998
      53         2         2  0.942873
      53         3         3  1.334735
      53         4         4  0.997532
      53         5         5  1.074958
      53         6         6  -2.144725
      53         7         7  0.334783
      53         8         8  -1.297935
      53         9         9  1.729439
      53        10        10  0.661477
      53        11        11  -0.279439
      53        12        12  2.087172
      53        13        13  1.311379
      53        14        14  -0.325506
      54         1         1  0.504421
      54         2         2  -0.456110
      54         3         3  1.353948
      54         4         4  1.529780
      54         5         5  0.095150
      54         6         6  0.886400
      54         7         7  0.786178
      54         8         8  0.123970
      54         9         9  0.500028
      54        10        10  1.432994
      54        11        11  -0.853157
      54        12        12  -0.915317
      54        13        13  0.268587
      54        14        14  -1.803903
      55         1         1  0.244181
      55         2         2  1.210233
      55         3         3  0.755854
      55         4         4  -0.293775
      55         5         5  -0.388695
      55         6         6  0.077452
      55         7         7  -1.162556
      55         8         8  -1.057552
      55         9         9  -0.249837
      55        10        10  -0.209535
      55        11        11  -1.097305
      55        12        12  1.712059
      55        13        13  0.518427
      55        14        14  -0.011055
      56         1         1  -0.490651
      56         2         2  1.046080
      56         3         3  0.309274
      56         4         4  -0.208298
      56         5         5  -0.236698
      56         6         6  0.808449
      56         7         7  0.669551
      56         8         8  0.995411
      56         9         9  -1.441551
      56        10        10  -1.749758
      56        11        11  -0.595282
      56        12        12  -1.150411
      56        13        13  -1.297947
      56        14        14  -0.313734
      57         1         1  0.341263
      57         2         2  -0.023258
      57         3         3  0.348088
      57         4         4  -0.111128
      57         5         5  0.689884
      57         6         6  0.681670
      57         7         7  -0.568354
      57         8         8  -0.281391
      57         9         9  -0.549264
      57        10        10  -1.585219
      57        11        11  0.365086
      57        12        12  -0.861753
      57        13        13  0.215625
      57        14        14  -0.807769
      58         1         1  -0.133303
      58         2         2  0.263271
      58         3         3  -0.203963
      58         4         4  0.800837
      58         5         5  -1.182745
      58         6         6  -0.405496
      58         7         7  -1.057682
      58         8         8  -0.408227
      58         9         9  0.058130
      58        10        10  0.045783
      58        11        11  0.607944
      58        12        12  0.125849
      58        13        13  1.779323
      58        14        14  0.930384
      59         1         1  -0.094383
      59         2         2  0.861517
      59         3         3  -2.033224
      59         4         4  -0.478816
      59         5         5  1.767130
      59         6         6  -0.476464
      59         7         7  -0.475665
      59         8         8  -1.810693
      59         9         9  -0.371459
      59        10        10  -0.570433
      59        11        11  -0.344378
      59        12        12  -0.467696
      59        13        13  -0.782628
      59        14        14  -0.485680
      60         1         1  0.406427
      60         2         2  -0.737555
      60         3         3  0.689759
      60         4         4  1.208710
      60         5         5  0.442891
      60         6         6  1.695275
      60         7         7  -1.668156
      60         8         8  0.674065
      60         9         9  -1.084621
      60        10        10  -0.594580
      60        11        11  0.767689
      60        12        12  -0.029976
      60        13        13  1.709282
      60        14        14  0.720585
      61         1         1  0.776253
      61         2         2  -1.414996
      61         3         3  0.603870
      61         4         4  -0.749756
      61         5         5  0.420508
      61         6         6  -1.255067
      61         7         7  0.813494
      61         8         8  -0.872678
      61         9         9  1.503750
      61        10        10  0.127675
      61        11        11  2.847486
      61        12        12  -1.027786
      61        13        13  1.864029
      61        14        14  0.296788
      62         1         1  -2.149333
      62         2         2  0.648682
      62         3         3  0.463686
      62         4         4  1.072127
      62         5         5  0.446471
      62         6         6  0.612837
      62         7         7  -1.351021
      62         8         8  -0.083886
      62         9         9  0.060577
      62        10        10  1.191841
      62        11        11  1.341095
      62        12        12  0.382249
      62        13        13  2.761564
      62        14        14  0.655026
      63         1         1  -1.418704
      63         2         2  0.212184
      63         3         3  0.511423
      63         4         4  0.614054
      63         5         5  -0.619229
      63         6         6  -2.784972
      63         7         7  0.066951
      63         8         8  0.948160
      63         9         9  -0.810069
      63        10        10  -0.215758
      63        11        11  -0.207268
      63        12        12  0.452679
      63        13        13  -1.086622
      63        14        14  -0.326926
      64         1         1  -0.459430
      64         2         2  -0.549408
      64         3         3  -0.110471
      64         4         4  0.707067
      64         5         5  2.735467
      64         6         6  1.681046
      64         7         7  1.229270
      64         8         8  -0.645549
      64         9         9  0.317790
      64        10        10  1.119765
      64        11        11  0.797482
      64        12        12  -0.888864
      64        13        13  0.421602
      64        14        14  -0.522165
      65         1         1  0.548244
      65         2         2  -1.908018
      65         3         3  0.490740
      65         4         4  -1.604795
      65         5         5  -0.993049
      65         6         6  0.045495
      65         7         7  1.192801
      65         8         8  -1.349508
      65         9         9  0.108920
      65        10        10  0.005741
      65        11        11  -0.513843
      65        12        12  2.043232
      65        13        13  0.516550
      65        14        14  0.777763
      66         1         1  -1.136608
      66         2         2  -0.879494
      66         3         3  -1.405450
      66         4         4  0.265026
      66         5         5  1.543657
      66         6         6  0.975415
      66         7         7  -1.321188
      66         8         8  -0.599566
      66         9         9  -0.365489
      66        10        10  0.183870
      66        11        11  -1.066323
      66        12        12  -1.770610
      66        13        13  0.872388
      66        14        14  -0.578590
      67         1         1  0.219592
      67         2         2  -0.235451
      67         3         3  -0.164843
      67         4         4  0.895317
      67         5         5  -1.793638
      67         6         6  -0.865165
      67         7         7  0.848405
      67         8         8  0.856925
      67         9         9  0.365922
      67        10        10  -0.205418
      67        11        11  0.999495
      67        12        12  -0.387415
      67        13        13  0.013994
      67        14        14  0.148298
      68         1         1  -0.295129
      68         2         2  0.297815
      68         3         3  0.664737
      68         4         4  0.865136
      68         5         5  0.342762
      68         6         6  0.742588
      68         7         7  0.358464
      68         8         8  0.150160
      68         9         9  -1.106039
      68        10        10  0.872370
      68        11        11  -1.679802
      68        12        12  0.190338
      68        13        13  0.981931
      68        14        14  2.702910
      69         1         1  0.783403
      69         2         2  0.169495
      69         3         3  -2.375351
      69         4         4  -0.074053
      69         5         5  0.195644
      69         6         6  -2.082620
      69         7         7  -0.871201
      69         8         8  -1.091484
      69         9         9  -0.885645
      69        10        10  0.650058
      69        11        11  -0.609562
      69        12        12  0.064904
      69        13        13  -0.793194
      69        14        14  1.026618
      70         1         1  0.955258
      70         2         2  -1.715616
      70         3         3  -0.739831
      70         4         4  -0.626247
      70         5         5  -1.423260
      70         6         6  -0.257501
      70         7         7  -1.857797
      70         8         8  -1.373556
      70         9         9  0.024294
      70        10        10  0.448172
      70        11        11  0.541082
      70        12        12  -2.252685
      70        13        13  -0.558274
      70        14        14  -1.493328
      71         1         1  1.233403
      71         2         2  -1.345364
      71         3         3  0.591473
      71         4         4  0.711016
      71         5         5  0.216879
      71         6         6  -1.311381
      71         7         7  1.237459
      71         8         8  1.803616
      71         9         9  -1.631490
      71        10        10  -0.012536
      71        11        11  -1.228673
      71        12        12  1.060862
      71        13        13  -0.529974
      71        14        14  0.115606
      72         1         1  -1.029625
      72         2         2  -0.425144
      72         3         3  -0.904495
      72         4         4  -1.350126
      72         5         5  -0.315735
      72         6         6  0.721453
      72         7         7  -0.915953
      72         8         8  -0.208875
      72         9         9  0.828778
      72        10        10  -0.116162
      72        11        11  -0.573716
      72        12        12  -0.919230
      72        13        13  -0.409122
      72        14        14  0.492849
      73         1         1  -0.379162
      73         2         2  -0.099952
      73         3         3  0.580261
      73         4         4  -0.449400
      73         5         5  -0.185972
      73         6         6  -0.854315
      73         7         7  -0.443966
      73         8         8  -0.776314
      73         9         9  -0.570135
      73        10        10  -0.142429
      73        11        11  -0.027844
      73        12        12  -0.380458
      73        13        13  0.474159
      73        14        14  1.183281
      74         1         1  0.024153
      74         2         2  -0.537872
      74         3         3  1.024215
      74         4         4  0.828479
      74         5         5  -0.186136
      74         6         6  -0.453219
      74         7         7  -0.788422
      74         8         8  -0.546077
      74         9         9  -0.161212
      74        10        10  -0.700188
      74        11        11  -0.315334
      74        12        12  0.907264
      74        13        13  -0.030180
      74        14        14  0.004946
      75         1         1  -0.575290
      75         2         2  0.660716
      75         3         3  -2.541324
      75         4         4  -1.372594
      75         5         5  0.945940
      75         6         6  0.059239
      75         7         7  -0.229316
      75         8         8  0.440753
      75         9         9  -0.268144
      75        10        10  -0.360584
      75        11        11  -0.970355
      75        12        12  0.554268
      75        13        13  0.198500
      75        14        14  -0.333883
      76         1         1  -0.252982
      76         2         2  -0.508184
      76         3         3  -0.743024
      76         4         4  -0.004017
      76         5         5  1.044823
      76         6         6  0.845799
      76         7         7  -0.684709
      76         8         8  -2.501463
      76         9         9  0.372863
      76        10        10  0.067984
      76        11        11  -1.321592
      76        12        12  1.215786
      76        13        13  -0.746872
      76        14        14  1.473406
      77         1         1  -0.297733
      77         2         2  0.607655
      77         3         3  -1.343188
      77         4         4  -0.002818
      77         5         5  -0.569507
      77         6         6  -0.451060
      77         7         7  -0.189612
      77         8         8  0.188523
      77         9         9  -0.251675
      77        10        10  -0.853902
      77        11        11  -0.223586
      77        12        12  -0.473262
      77        13        13  -1.848672
      77        14        14  0.594520
      78         1         1  0.027373
      78         2         2  0.179969
      78         3         3  0.983663
      78         4         4  2.112034
      78         5         5  0.963590
      78         6         6  1.662668
      78         7         7  -1.517371
      78         8         8  0.308036
      78         9         9  -1.619577
      78        10        10  -1.195733
      78        11        11  0.474153
      78        12        12  1.456254
      78        13        13  -0.021774
      78        14        14  -1.279624
      79         1         1  0.507818
      79         2         2  0.046306
      79         3         3  1.545765
      79         4         4  -0.647665
      79         5         5  2.590944
      79         6         6  0.591496
      79         7         7  -0.232487
      79         8         8  -3.261142
      79         9         9  0.122944
      79        10        10  1.093415
      79        11        11  0.297287
      79        12        12  0.698599
      79        13        13  1.131998
      79        14        14  1.383667
